date,request,memory,cpu
4/28/2019 22:45,77395,13.36%,3.87%
4/28/2019 22:50,66101,13.31%,3.31%
4/28/2019 22:55,66835,13.31%,3.34%
4/28/2019 23:00,63596,13.30%,3.18%
4/28/2019 23:05,68014,13.32%,3.40%
4/28/2019 23:10,54941,13.26%,2.75%
4/28/2019 23:15,66121,13.31%,3.31%
4/28/2019 23:20,62437,13.29%,3.12%
4/28/2019 23:25,60738,13.28%,3.04%
4/28/2019 23:30,58015,13.27%,2.90%
4/28/2019 23:35,57424,13.27%,2.87%
4/28/2019 23:40,41065,13.19%,2.05%
4/28/2019 23:45,53438,13.25%,2.67%
4/28/2019 23:50,58895,13.27%,2.94%
4/28/2019 23:55,2500,13.01%,0.13%
4/29/2019 0:00,45076,13.21%,2.25%
4/29/2019 0:05,43939,13.21%,2.20%
4/29/2019 0:10,38628,13.18%,1.93%
4/29/2019 0:15,49300,13.23%,2.47%
4/29/2019 0:20,34355,13.16%,1.72%
4/29/2019 0:25,31024,13.14%,1.55%
4/29/2019 0:30,30501,13.14%,1.53%
4/29/2019 0:35,36080,13.17%,1.80%
4/29/2019 0:40,48579,13.23%,2.43%
4/29/2019 0:45,38711,13.18%,1.94%
4/29/2019 0:50,44195,13.21%,2.21%
4/29/2019 0:55,31812,13.15%,1.59%
4/29/2019 1:00,32339,13.15%,1.62%
4/29/2019 1:05,47036,13.22%,2.35%
4/29/2019 1:10,30737,13.14%,1.54%
4/29/2019 1:15,40056,13.19%,2.00%
4/29/2019 1:20,40142,13.19%,2.01%
4/29/2019 1:25,28441,13.13%,1.42%
4/29/2019 1:30,44620,13.21%,2.23%
4/29/2019 1:35,30058,13.14%,1.50%
4/29/2019 1:40,30827,13.14%,1.54%
4/29/2019 1:45,39753,13.19%,1.99%
4/29/2019 1:50,39371,13.18%,1.97%
4/29/2019 1:55,45439,13.21%,2.27%
4/29/2019 2:00,46809,13.22%,2.34%
4/29/2019 2:05,40638,13.19%,2.03%
4/29/2019 2:10,37566,13.18%,1.88%
4/29/2019 2:15,28136,13.13%,1.41%
4/29/2019 2:20,34264,13.16%,1.71%
4/29/2019 2:25,42464,13.20%,2.12%
4/29/2019 2:30,45601,13.21%,2.28%
4/29/2019 2:35,38471,13.18%,1.92%
4/29/2019 2:40,37608,13.18%,1.88%
4/29/2019 2:45,37404,13.17%,1.87%
4/29/2019 2:50,40500,13.19%,2.03%
4/29/2019 2:55,35135,13.16%,1.76%
4/29/2019 3:00,29504,13.14%,1.48%
4/29/2019 3:05,28597,13.13%,1.43%
4/29/2019 3:10,37810,13.18%,1.89%
4/29/2019 3:15,32583,13.15%,1.63%
4/29/2019 3:20,45154,13.21%,2.26%
4/29/2019 3:25,41567,13.19%,2.08%
4/29/2019 3:30,48586,13.23%,2.43%
4/29/2019 3:35,34554,13.16%,1.73%
4/29/2019 3:40,37615,13.18%,1.88%
4/29/2019 3:45,27919,13.13%,1.40%
4/29/2019 3:50,34971,13.16%,1.75%
4/29/2019 3:55,36207,13.17%,1.81%
4/29/2019 4:00,31452,13.15%,1.57%
4/29/2019 4:05,28215,13.13%,1.41%
4/29/2019 4:10,39482,13.18%,1.97%
4/29/2019 4:15,36938,13.17%,1.85%
4/29/2019 4:20,42719,13.20%,2.14%
4/29/2019 4:25,33014,13.15%,1.65%
4/29/2019 4:30,32166,13.15%,1.61%
4/29/2019 4:35,33967,13.16%,1.70%
4/29/2019 4:40,39910,13.19%,2.00%
4/29/2019 4:45,47127,13.22%,2.36%
4/29/2019 4:50,41987,13.20%,2.10%
4/29/2019 4:55,45310,13.21%,2.27%
4/29/2019 5:00,29144,13.14%,1.46%
4/29/2019 5:05,32088,13.15%,1.60%
4/29/2019 5:10,35625,13.17%,1.78%
4/29/2019 5:15,25744,13.12%,1.29%
4/29/2019 5:20,32232,13.15%,1.61%
4/29/2019 5:25,43335,13.20%,2.17%
4/29/2019 5:30,33489,13.16%,1.67%
4/29/2019 5:35,41364,13.19%,2.07%
4/29/2019 5:40,35804,13.17%,1.79%
4/29/2019 5:45,30194,13.14%,1.51%
4/29/2019 5:50,46164,13.22%,2.31%
4/29/2019 5:55,27636,13.13%,1.38%
4/29/2019 6:00,29383,13.14%,1.47%
4/29/2019 6:05,33623,13.16%,1.68%
4/29/2019 6:10,31131,13.15%,1.56%
4/29/2019 6:15,46566,13.22%,2.33%
4/29/2019 6:20,46874,13.22%,2.34%
4/29/2019 6:25,40641,13.19%,2.03%
4/29/2019 6:30,32842,13.15%,1.64%
4/29/2019 6:35,37748,13.18%,1.89%
4/29/2019 6:40,46131,13.22%,2.31%
4/29/2019 6:45,48037,13.22%,2.40%
4/29/2019 6:50,39844,13.19%,1.99%
4/29/2019 6:55,48064,13.22%,2.40%
4/29/2019 7:00,42704,13.20%,2.14%
4/29/2019 7:05,41930,13.20%,2.10%
4/29/2019 7:10,42760,13.20%,2.14%
4/29/2019 7:15,46995,13.22%,2.35%
4/29/2019 7:20,49463,13.23%,2.47%
4/29/2019 7:25,56799,13.27%,2.84%
4/29/2019 7:30,52282,13.24%,2.61%
4/29/2019 7:35,67259,13.31%,3.36%
4/29/2019 7:40,88253,13.41%,4.41%
4/29/2019 7:45,101928,13.48%,5.10%
4/29/2019 7:50,161384,13.75%,8.07%
4/29/2019 7:55,295830,14.38%,14.79%
4/29/2019 8:00,302013,14.41%,15.10%
4/29/2019 8:05,334186,14.56%,16.71%
4/29/2019 8:10,360953,14.68%,18.05%
4/29/2019 8:15,407150,14.90%,20.36%
4/29/2019 8:20,478035,15.23%,23.90%
4/29/2019 8:25,616471,15.88%,30.82%
4/29/2019 8:30,660111,16.08%,33.01%
4/29/2019 8:35,749887,16.50%,37.49%
4/29/2019 8:40,788791,16.68%,39.44%
4/29/2019 8:45,838605,16.91%,41.93%
4/29/2019 8:50,888794,17.15%,44.44%
4/29/2019 8:55,933324,17.36%,46.67%
4/29/2019 9:00,946908,17.42%,47.35%
4/29/2019 9:05,1009738,17.71%,50.49%
4/29/2019 9:10,1014973,17.74%,50.75%
4/29/2019 9:15,1077255,18.03%,53.86%
4/29/2019 9:20,1044627,17.87%,52.23%
4/29/2019 9:25,1073449,18.01%,53.67%
4/29/2019 9:30,1076829,18.03%,53.84%
4/29/2019 9:35,1109670,18.18%,55.48%
4/29/2019 9:40,1102059,18.14%,55.10%
4/29/2019 9:45,1041593,17.86%,52.08%
4/29/2019 9:50,1237068,18.77%,61.85%
4/29/2019 9:55,1236461,18.77%,61.82%
4/29/2019 10:00,1223061,18.71%,61.15%
4/29/2019 10:05,1200209,18.60%,60.01%
4/29/2019 10:10,1213383,18.66%,60.67%
4/29/2019 10:15,1209573,18.64%,60.48%
4/29/2019 10:20,1191241,18.56%,59.56%
4/29/2019 10:25,1184778,18.53%,59.24%
4/29/2019 10:30,1192516,18.57%,59.63%
4/29/2019 10:35,1168134,18.45%,58.41%
4/29/2019 10:40,1201562,18.61%,60.08%
4/29/2019 10:45,1174415,18.48%,58.72%
4/29/2019 10:50,1192910,18.57%,59.65%
4/29/2019 10:55,1168309,18.45%,58.42%
4/29/2019 11:00,1162481,18.42%,58.12%
4/29/2019 11:05,1157789,18.40%,57.89%
4/29/2019 11:10,1147496,18.35%,57.37%
4/29/2019 11:15,1201401,18.61%,60.07%
4/29/2019 11:20,1141504,18.33%,57.08%
4/29/2019 11:25,1132427,18.28%,56.62%
4/29/2019 11:30,1083299,18.06%,54.16%
4/29/2019 11:35,1081632,18.05%,54.08%
4/29/2019 11:40,1081075,18.05%,54.05%
4/29/2019 11:45,1064603,17.97%,53.23%
4/29/2019 11:50,1025194,17.78%,51.26%
4/29/2019 11:55,976084,17.56%,48.80%
4/29/2019 12:00,916591,17.28%,45.83%
4/29/2019 12:05,893141,17.17%,44.66%
4/29/2019 12:10,893216,17.17%,44.66%
4/29/2019 12:15,892739,17.17%,44.64%
4/29/2019 12:20,846754,16.95%,42.34%
4/29/2019 12:25,804884,16.76%,40.24%
4/29/2019 12:30,746770,16.48%,37.34%
4/29/2019 12:35,740498,16.46%,37.02%
4/29/2019 12:40,721457,16.37%,36.07%
4/29/2019 12:45,722841,16.37%,36.14%
4/29/2019 12:50,705962,16.29%,35.30%
4/29/2019 12:55,698900,16.26%,34.95%
4/29/2019 13:00,690830,16.22%,34.54%
4/29/2019 13:05,694465,16.24%,34.72%
4/29/2019 13:10,686597,16.20%,34.33%
4/29/2019 13:15,658864,16.07%,32.94%
4/29/2019 13:20,667218,16.11%,33.36%
4/29/2019 13:25,698801,16.26%,34.94%
4/29/2019 13:30,710377,16.32%,35.52%
4/29/2019 13:35,728286,16.40%,36.41%
4/29/2019 13:40,716257,16.34%,35.81%
4/29/2019 13:45,738622,16.45%,36.93%
4/29/2019 13:50,770917,16.60%,38.55%
4/29/2019 13:55,882840,17.12%,44.14%
4/29/2019 14:00,926881,17.33%,46.34%
4/29/2019 14:05,946256,17.42%,47.31%
4/29/2019 14:10,963055,17.49%,48.15%
4/29/2019 14:15,1006486,17.70%,50.32%
4/29/2019 14:20,1029454,17.80%,51.47%
4/29/2019 14:25,1082489,18.05%,54.12%
4/29/2019 14:30,1092258,18.10%,54.61%
4/29/2019 14:35,1111204,18.19%,55.56%
4/29/2019 14:40,1117919,18.22%,55.90%
4/29/2019 14:45,1122632,18.24%,56.13%
4/29/2019 14:50,1128425,18.27%,56.42%
4/29/2019 14:55,1168635,18.45%,58.43%
4/29/2019 15:00,1158694,18.41%,57.93%
4/29/2019 15:05,1163252,18.43%,58.16%
4/29/2019 15:10,1125762,18.25%,56.29%
4/29/2019 15:15,1122199,18.24%,56.11%
4/29/2019 15:20,1134863,18.30%,56.74%
4/29/2019 15:25,1169604,18.46%,58.48%
4/29/2019 15:30,1140559,18.32%,57.03%
4/29/2019 15:35,1128631,18.27%,56.43%
4/29/2019 15:40,1149852,18.37%,57.49%
4/29/2019 15:45,1137030,18.31%,56.85%
4/29/2019 15:50,1140552,18.32%,57.03%
4/29/2019 15:55,1141988,18.33%,57.10%
4/29/2019 16:00,1118792,18.22%,55.94%
4/29/2019 16:05,1125873,18.25%,56.29%
4/29/2019 16:10,1138763,18.31%,56.94%
4/29/2019 16:15,1123752,18.24%,56.19%
4/29/2019 16:20,1119980,18.23%,56.00%
4/29/2019 16:25,1128974,18.27%,56.45%
4/29/2019 16:30,1129136,18.27%,56.46%
4/29/2019 16:35,1112570,18.19%,55.63%
4/29/2019 16:40,1120074,18.23%,56.00%
4/29/2019 16:45,1107164,18.17%,55.36%
4/29/2019 16:50,1109778,18.18%,55.49%
4/29/2019 16:55,1112172,18.19%,55.61%
4/29/2019 17:00,1064632,17.97%,53.23%
4/29/2019 17:05,1085207,18.06%,54.26%
4/29/2019 17:10,1066365,17.98%,53.32%
4/29/2019 17:15,1085738,18.07%,54.29%
4/29/2019 17:20,1050210,17.90%,52.51%
4/29/2019 17:25,1023876,17.78%,51.19%
4/29/2019 17:30,978197,17.56%,48.91%
4/29/2019 17:35,948575,17.43%,47.43%
4/29/2019 17:40,919124,17.29%,45.96%
4/29/2019 17:45,927684,17.33%,46.38%
4/29/2019 17:50,911860,17.26%,45.59%
4/29/2019 17:55,861432,17.02%,43.07%
4/29/2019 18:00,790791,16.69%,39.54%
4/29/2019 18:05,761769,16.55%,38.09%
4/29/2019 18:10,739826,16.45%,36.99%
4/29/2019 18:15,725017,16.38%,36.25%
4/29/2019 18:20,690482,16.22%,34.52%
4/29/2019 18:25,679394,16.17%,33.97%
4/29/2019 18:30,626097,15.92%,31.30%
4/29/2019 18:35,622980,15.91%,31.15%
4/29/2019 18:40,627955,15.93%,31.40%
4/29/2019 18:45,605692,15.83%,30.28%
4/29/2019 18:50,604583,15.82%,30.23%
4/29/2019 18:55,604347,15.82%,30.22%
4/29/2019 19:00,590240,15.75%,29.51%
4/29/2019 19:05,574128,15.68%,28.71%
4/29/2019 19:10,558490,15.61%,27.92%
4/29/2019 19:15,545128,15.54%,27.26%
4/29/2019 19:20,547330,15.55%,27.37%
4/29/2019 19:25,531858,15.48%,26.59%
4/29/2019 19:30,514902,15.40%,25.75%
4/29/2019 19:35,512456,15.39%,25.62%
4/29/2019 19:40,518087,15.42%,25.90%
4/29/2019 19:45,495680,15.31%,24.78%
4/29/2019 19:50,488250,15.28%,24.41%
4/29/2019 19:55,482547,15.25%,24.13%
4/29/2019 20:00,460691,15.15%,23.03%
4/29/2019 20:05,448257,15.09%,22.41%
4/29/2019 20:10,460359,15.15%,23.02%
4/29/2019 20:15,439635,15.05%,21.98%
4/29/2019 20:20,438023,15.04%,21.90%
4/29/2019 20:25,432023,15.02%,21.60%
4/29/2019 20:30,430382,15.01%,21.52%
4/29/2019 20:35,412123,14.92%,20.61%
4/29/2019 20:40,400259,14.87%,20.01%
4/29/2019 20:45,384445,14.79%,19.22%
4/29/2019 20:50,380738,14.78%,19.04%
4/29/2019 20:55,353241,14.65%,17.66%
4/29/2019 21:00,354782,14.66%,17.74%
4/29/2019 21:05,344175,14.61%,17.21%
4/29/2019 21:10,331356,14.55%,16.57%
4/29/2019 21:15,310262,14.45%,15.51%
4/29/2019 21:20,319810,14.49%,15.99%
4/29/2019 21:25,284181,14.33%,14.21%
4/29/2019 21:30,277315,14.29%,13.87%
4/29/2019 21:35,266805,14.25%,13.34%
4/29/2019 21:40,249307,14.16%,12.47%
4/29/2019 21:45,244872,14.14%,12.24%
4/29/2019 21:50,220719,14.03%,11.04%
4/29/2019 21:55,145519,13.68%,7.28%
4/29/2019 22:00,93012,13.43%,4.65%
4/29/2019 22:05,95656,13.45%,4.78%
4/29/2019 22:10,74749,13.35%,3.74%
4/29/2019 22:15,69168,13.32%,3.46%
4/29/2019 22:20,69518,13.32%,3.48%
4/29/2019 22:25,61507,13.29%,3.08%
4/29/2019 22:30,53887,13.25%,2.69%
4/29/2019 22:35,46125,13.22%,2.31%
4/29/2019 22:40,56822,13.27%,2.84%
4/29/2019 22:45,46568,13.22%,2.33%
4/29/2019 22:50,42311,13.20%,2.12%
4/29/2019 22:55,58259,13.27%,2.91%
4/29/2019 23:00,40121,13.19%,2.01%
4/29/2019 23:05,42747,13.20%,2.14%
4/29/2019 23:10,42349,13.20%,2.12%
4/29/2019 23:15,50171,13.23%,2.51%
4/29/2019 23:20,42644,13.20%,2.13%
4/29/2019 23:25,47850,13.22%,2.39%
4/29/2019 23:30,38496,13.18%,1.92%
4/29/2019 23:35,41334,13.19%,2.07%
4/29/2019 23:40,49122,13.23%,2.46%
4/29/2019 23:45,36930,13.17%,1.85%
4/29/2019 23:50,43747,13.20%,2.19%
4/29/2019 23:55,30162,13.14%,1.51%
4/30/2019 0:00,32805,13.15%,1.64%
4/30/2019 0:05,26987,13.13%,1.35%
4/30/2019 0:10,29766,13.14%,1.49%
4/30/2019 0:15,38636,13.18%,1.93%
4/30/2019 0:20,29080,13.14%,1.45%
4/30/2019 0:25,30061,13.14%,1.50%
4/30/2019 0:30,33952,13.16%,1.70%
4/30/2019 0:35,31624,13.15%,1.58%
4/30/2019 0:40,32947,13.15%,1.65%
4/30/2019 0:45,28560,13.13%,1.43%
4/30/2019 0:50,31381,13.15%,1.57%
4/30/2019 0:55,23421,13.11%,1.17%
4/30/2019 1:00,32781,13.15%,1.64%
4/30/2019 1:05,29927,13.14%,1.50%
4/30/2019 1:10,20974,13.10%,1.05%
4/30/2019 1:15,30183,13.14%,1.51%
4/30/2019 1:20,24196,13.11%,1.21%
4/30/2019 1:25,29510,13.14%,1.48%
4/30/2019 1:30,15272,13.07%,0.76%
4/30/2019 1:35,25781,13.12%,1.29%
4/30/2019 1:40,20977,13.10%,1.05%
4/30/2019 1:45,16000,13.07%,0.80%
4/30/2019 1:50,19946,13.09%,1.00%
4/30/2019 1:55,16470,13.08%,0.82%
4/30/2019 2:00,26641,13.12%,1.33%
4/30/2019 2:05,31513,13.15%,1.58%
4/30/2019 2:10,25153,13.12%,1.26%
4/30/2019 2:15,17473,13.08%,0.87%
4/30/2019 2:20,28459,13.13%,1.42%
4/30/2019 2:25,27369,13.13%,1.37%
4/30/2019 2:30,25904,13.12%,1.30%
4/30/2019 2:35,18616,13.09%,0.93%
4/30/2019 2:40,30186,13.14%,1.51%
4/30/2019 2:45,26619,13.12%,1.33%
4/30/2019 2:50,14998,13.07%,0.75%
4/30/2019 2:55,13269,13.06%,0.66%
4/30/2019 3:00,18346,13.09%,0.92%
4/30/2019 3:05,30721,13.14%,1.54%
4/30/2019 3:10,27332,13.13%,1.37%
4/30/2019 3:15,13047,13.06%,0.65%
4/30/2019 3:20,14568,13.07%,0.73%
4/30/2019 3:25,30228,13.14%,1.51%
4/30/2019 3:30,34871,13.16%,1.74%
4/30/2019 3:35,33276,13.16%,1.66%
4/30/2019 3:40,32021,13.15%,1.60%
4/30/2019 3:45,37355,13.17%,1.87%
4/30/2019 3:50,21826,13.10%,1.09%
4/30/2019 3:55,36962,13.17%,1.85%
4/30/2019 4:00,36932,13.17%,1.85%
4/30/2019 4:05,33591,13.16%,1.68%
4/30/2019 4:10,31848,13.15%,1.59%
4/30/2019 4:15,27495,13.13%,1.37%
4/30/2019 4:20,26082,13.12%,1.30%
4/30/2019 4:25,33734,13.16%,1.69%
4/30/2019 4:30,24608,13.11%,1.23%
4/30/2019 4:35,21714,13.10%,1.09%
4/30/2019 4:40,24358,13.11%,1.22%
4/30/2019 4:45,26133,13.12%,1.31%
4/30/2019 4:50,27979,13.13%,1.40%
4/30/2019 4:55,22815,13.11%,1.14%
4/30/2019 5:00,29261,13.14%,1.46%
4/30/2019 5:05,39925,13.19%,2.00%
4/30/2019 5:10,38835,13.18%,1.94%
4/30/2019 5:15,32767,13.15%,1.64%
4/30/2019 5:20,21907,13.10%,1.10%
4/30/2019 5:25,27306,13.13%,1.37%
4/30/2019 5:30,25597,13.12%,1.28%
4/30/2019 5:35,37648,13.18%,1.88%
4/30/2019 5:40,22682,13.11%,1.13%
4/30/2019 5:45,34669,13.16%,1.73%
4/30/2019 5:50,20472,13.10%,1.02%
4/30/2019 5:55,36086,13.17%,1.80%
4/30/2019 6:00,27559,13.13%,1.38%
4/30/2019 6:05,15832,13.07%,0.79%
4/30/2019 6:10,18220,13.09%,0.91%
4/30/2019 6:15,32357,13.15%,1.62%
4/30/2019 6:20,14526,13.07%,0.73%
4/30/2019 6:25,15130,13.07%,0.76%
4/30/2019 6:30,28980,13.14%,1.45%
4/30/2019 6:35,24214,13.11%,1.21%
4/30/2019 6:40,27984,13.13%,1.40%
4/30/2019 6:45,31970,13.15%,1.60%
4/30/2019 6:50,35140,13.16%,1.76%
4/30/2019 6:55,39679,13.19%,1.98%
4/30/2019 7:00,40944,13.19%,2.05%
4/30/2019 7:05,32485,13.15%,1.62%
4/30/2019 7:10,48310,13.23%,2.42%
4/30/2019 7:15,46721,13.22%,2.34%
4/30/2019 7:20,38719,13.18%,1.94%
4/30/2019 7:25,45305,13.21%,2.27%
4/30/2019 7:30,48664,13.23%,2.43%
4/30/2019 7:35,65870,13.31%,3.29%
4/30/2019 7:40,71573,13.33%,3.58%
4/30/2019 7:45,86898,13.41%,4.34%
4/30/2019 7:50,148473,13.69%,7.42%
4/30/2019 7:55,285234,14.33%,14.26%
4/30/2019 8:00,292925,14.37%,14.65%
4/30/2019 8:05,326141,14.52%,16.31%
4/30/2019 8:10,365674,14.71%,18.28%
4/30/2019 8:15,403474,14.88%,20.17%
4/30/2019 8:20,475756,15.22%,23.79%
4/30/2019 8:25,594492,15.77%,29.72%
4/30/2019 8:30,653472,16.05%,32.67%
4/30/2019 8:35,742740,16.47%,37.14%
4/30/2019 8:40,808674,16.77%,40.43%
4/30/2019 8:45,852924,16.98%,42.65%
4/30/2019 8:50,887612,17.14%,44.38%
4/30/2019 8:55,954009,17.45%,47.70%
4/30/2019 9:00,993047,17.63%,49.65%
4/30/2019 9:05,1002704,17.68%,50.14%
4/30/2019 9:10,997122,17.65%,49.86%
4/30/2019 9:15,1002734,17.68%,50.14%
4/30/2019 9:20,1041554,17.86%,52.08%
4/30/2019 9:25,1054109,17.92%,52.71%
4/30/2019 9:30,1037714,17.84%,51.89%
4/30/2019 9:35,1061145,17.95%,53.06%
4/30/2019 9:40,1080749,18.04%,54.04%
4/30/2019 9:45,1075878,18.02%,53.79%
4/30/2019 9:50,1095525,18.11%,54.78%
4/30/2019 9:55,1136052,18.30%,56.80%
4/30/2019 10:00,1140768,18.32%,57.04%
4/30/2019 10:05,1128239,18.27%,56.41%
4/30/2019 10:10,1163433,18.43%,58.17%
4/30/2019 10:15,1129244,18.27%,56.46%
4/30/2019 10:20,1156179,18.40%,57.81%
4/30/2019 10:25,1146029,18.35%,57.30%
4/30/2019 10:30,1161234,18.42%,58.06%
4/30/2019 10:35,1136026,18.30%,56.80%
4/30/2019 10:40,1179246,18.50%,58.96%
4/30/2019 10:45,1156300,18.40%,57.82%
4/30/2019 10:50,1167563,18.45%,58.38%
4/30/2019 10:55,1164427,18.43%,58.22%
4/30/2019 11:00,1162155,18.42%,58.11%
4/30/2019 11:05,1142755,18.33%,57.14%
4/30/2019 11:10,1145390,18.35%,57.27%
4/30/2019 11:15,1126744,18.26%,56.34%
4/30/2019 11:20,1144348,18.34%,57.22%
4/30/2019 11:25,1118687,18.22%,55.93%
4/30/2019 11:30,1133819,18.29%,56.69%
4/30/2019 11:35,1082996,18.05%,54.15%
4/30/2019 11:40,1067690,17.98%,53.38%
4/30/2019 11:45,1048122,17.89%,52.41%
4/30/2019 11:50,1045906,17.88%,52.30%
4/30/2019 11:55,969315,17.52%,48.47%
4/30/2019 12:00,890498,17.16%,44.52%
4/30/2019 12:05,890778,17.16%,44.54%
4/30/2019 12:10,900872,17.20%,45.04%
4/30/2019 12:15,880547,17.11%,44.03%
4/30/2019 12:20,863450,17.03%,43.17%
4/30/2019 12:25,785110,16.66%,39.26%
4/30/2019 12:30,741357,16.46%,37.07%
4/30/2019 12:35,744286,16.47%,37.21%
4/30/2019 12:40,736444,16.44%,36.82%
4/30/2019 12:45,710813,16.32%,35.54%
4/30/2019 12:50,711853,16.32%,35.59%
4/30/2019 12:55,718571,16.35%,35.93%
4/30/2019 13:00,679954,16.17%,34.00%
4/30/2019 13:05,676360,16.16%,33.82%
4/30/2019 13:10,660543,16.08%,33.03%
4/30/2019 13:15,679940,16.17%,34.00%
4/30/2019 13:20,672197,16.14%,33.61%
4/30/2019 13:25,703385,16.28%,35.17%
4/30/2019 13:30,703413,16.28%,35.17%
4/30/2019 13:35,729065,16.40%,36.45%
4/30/2019 13:40,723697,16.38%,36.18%
4/30/2019 13:45,745314,16.48%,37.27%
4/30/2019 13:50,780513,16.64%,39.03%
4/30/2019 13:55,866277,17.04%,43.31%
4/30/2019 14:00,900901,17.20%,45.05%
4/30/2019 14:05,937223,17.37%,46.86%
4/30/2019 14:10,983316,17.59%,49.17%
4/30/2019 14:15,1009474,17.71%,50.47%
4/30/2019 14:20,1020970,17.76%,51.05%
4/30/2019 14:25,1052515,17.91%,52.63%
4/30/2019 14:30,1087188,18.07%,54.36%
4/30/2019 14:35,1109995,18.18%,55.50%
4/30/2019 14:40,1098071,18.12%,54.90%
4/30/2019 14:45,1114402,18.20%,55.72%
4/30/2019 14:50,1111448,18.19%,55.57%
4/30/2019 14:55,1118522,18.22%,55.93%
4/30/2019 15:00,1136800,18.31%,56.84%
4/30/2019 15:05,1117793,18.22%,55.89%
4/30/2019 15:10,1141215,18.33%,57.06%
4/30/2019 15:15,1152001,18.38%,57.60%
4/30/2019 15:20,1119908,18.23%,56.00%
4/30/2019 15:25,1147612,18.36%,57.38%
4/30/2019 15:30,1143920,18.34%,57.20%
4/30/2019 15:35,1120411,18.23%,56.02%
4/30/2019 15:40,1115218,18.20%,55.76%
4/30/2019 15:45,1136162,18.30%,56.81%
4/30/2019 15:50,1139484,18.32%,56.97%
4/30/2019 15:55,1166952,18.45%,58.35%
4/30/2019 16:00,1133883,18.29%,56.69%
4/30/2019 16:05,1129996,18.27%,56.50%
4/30/2019 16:10,1135429,18.30%,56.77%
4/30/2019 16:15,1121202,18.23%,56.06%
4/30/2019 16:20,1106786,18.17%,55.34%
4/30/2019 16:25,1100443,18.14%,55.02%
4/30/2019 16:30,1097914,18.12%,54.90%
4/30/2019 16:35,1098256,18.13%,54.91%
4/30/2019 16:40,1096533,18.12%,54.83%
4/30/2019 16:45,1090093,18.09%,54.50%
4/30/2019 16:50,1133856,18.29%,56.69%
4/30/2019 16:55,1098502,18.13%,54.93%
4/30/2019 17:00,1091304,18.09%,54.57%
4/30/2019 17:05,1085691,18.07%,54.28%
4/30/2019 17:10,1085761,18.07%,54.29%
4/30/2019 17:15,1055482,17.93%,52.77%
4/30/2019 17:20,1032888,17.82%,51.64%
4/30/2019 17:25,995971,17.65%,49.80%
4/30/2019 17:30,941475,17.39%,47.07%
4/30/2019 17:35,923708,17.31%,46.19%
4/30/2019 17:40,931752,17.35%,46.59%
4/30/2019 17:45,900789,17.20%,45.04%
4/30/2019 17:50,909620,17.24%,45.48%
4/30/2019 17:55,858635,17.01%,42.93%
4/30/2019 18:00,781240,16.65%,39.06%
4/30/2019 18:05,757604,16.54%,37.88%
4/30/2019 18:10,748612,16.49%,37.43%
4/30/2019 18:15,721249,16.37%,36.06%
4/30/2019 18:20,699424,16.26%,34.97%
4/30/2019 18:25,657775,16.07%,32.89%
4/30/2019 18:30,626634,15.92%,31.33%
4/30/2019 18:35,642246,16.00%,32.11%
4/30/2019 18:40,619058,15.89%,30.95%
4/30/2019 18:45,607814,15.84%,30.39%
4/30/2019 18:50,630310,15.94%,31.52%
4/30/2019 18:55,627853,15.93%,31.39%
4/30/2019 19:00,591937,15.76%,29.60%
4/30/2019 19:05,575808,15.69%,28.79%
4/30/2019 19:10,569211,15.66%,28.46%
4/30/2019 19:15,571727,15.67%,28.59%
4/30/2019 19:20,572257,15.67%,28.61%
4/30/2019 19:25,549873,15.57%,27.49%
4/30/2019 19:30,548851,15.56%,27.44%
4/30/2019 19:35,536523,15.50%,26.83%
4/30/2019 19:40,531640,15.48%,26.58%
4/30/2019 19:45,510862,15.38%,25.54%
4/30/2019 19:50,499613,15.33%,24.98%
4/30/2019 19:55,503012,15.35%,25.15%
4/30/2019 20:00,483874,15.26%,24.19%
4/30/2019 20:05,475042,15.22%,23.75%
4/30/2019 20:10,459229,15.14%,22.96%
4/30/2019 20:15,463242,15.16%,23.16%
4/30/2019 20:20,473272,15.21%,23.66%
4/30/2019 20:25,448867,15.09%,22.44%
4/30/2019 20:30,443407,15.07%,22.17%
4/30/2019 20:35,440721,15.06%,22.04%
4/30/2019 20:40,425566,14.99%,21.28%
4/30/2019 20:45,400638,14.87%,20.03%
4/30/2019 20:50,390081,14.82%,19.50%
4/30/2019 20:55,382037,14.78%,19.10%
4/30/2019 21:00,369342,14.72%,18.47%
4/30/2019 21:05,364450,14.70%,18.22%
4/30/2019 21:10,348811,14.63%,17.44%
4/30/2019 21:15,327344,14.53%,16.37%
4/30/2019 21:20,315427,14.47%,15.77%
4/30/2019 21:25,309068,14.44%,15.45%
4/30/2019 21:30,301182,14.41%,15.06%
4/30/2019 21:35,278704,14.30%,13.94%
4/30/2019 21:40,284838,14.33%,14.24%
4/30/2019 21:45,266669,14.24%,13.33%
4/30/2019 21:50,252246,14.18%,12.61%
4/30/2019 21:55,166413,13.78%,8.32%
4/30/2019 22:00,116685,13.54%,5.83%
4/30/2019 22:05,88107,13.41%,4.41%
4/30/2019 22:10,85643,13.40%,4.28%
4/30/2019 22:15,75092,13.35%,3.75%
4/30/2019 22:20,75209,13.35%,3.76%
4/30/2019 22:25,80878,13.38%,4.04%
4/30/2019 22:30,71710,13.33%,3.59%
4/30/2019 22:35,69906,13.33%,3.50%
4/30/2019 22:40,59993,13.28%,3.00%
